slide_id,start_index,end_index
GTEX-O5YT-0826,304889393,304897434
GTEX-O5YT-0926,304897434,304898422
GTEX-O5YT-1026,304898422,304899478
GTEX-O5YT-1326,304899478,304902923
GTEX-O5YT-1426,304902923,304907027
GTEX-O5YT-1526,304907027,304915254
GTEX-O5YT-1626,304915254,304921968
GTEX-O5YT-1726,304921968,304923689
GTEX-O5YT-1826,304923689,304925619
GTEX-O5YT-1926,304925619,304931980
GTEX-O5YT-2026,304931980,304936353
GTEX-O5YT-2126,304936353,304943016
GTEX-O5YT-2626,304943016,304948313
GTEX-O5YT-3026,304948313,304948868
GTEX-O5YU-0126,304948868,304953159
GTEX-O5YU-0226,304953159,304954499
GTEX-O5YU-0326,304954499,304959995
GTEX-O5YU-0426,304959995,304967602
GTEX-O5YU-0526,304967602,304971598
GTEX-O5YU-0626,304971598,304975390
GTEX-O5YU-0726,304975390,304976260
GTEX-O5YU-0826,304976260,304977696
GTEX-O5YU-0926,304977696,304978146
GTEX-O5YU-1026,304978146,304981938
GTEX-O5YU-1126,304981938,304987424
GTEX-O5YU-1226,304987424,304992332
GTEX-O5YU-1326,304992332,304994430
GTEX-O5YU-1426,304994430,304995039
GTEX-O5YU-1526,304995039,305001245
GTEX-O5YU-1626,305001245,305009278
GTEX-O5YU-1726,305009278,305012378
GTEX-O5YU-1826,305012378,305018331
GTEX-O5YU-1926,305018331,305021116
GTEX-O5YU-2026,305021116,305023558
GTEX-O5YU-2126,305023558,305032966
GTEX-O5YU-2226,305032966,305040185
GTEX-O5YU-2326,305040185,305045081
GTEX-O5YU-2426,305045081,305046220
GTEX-O5YU-2526,305046220,305048906
GTEX-O5YU-2626,305048906,305050630
GTEX-O5YV-0126,305050630,305053384
GTEX-O5YV-0226,305053384,305057482
GTEX-O5YV-0326,305057482,305061409
GTEX-O5YV-0426,305061409,305061866
GTEX-O5YV-0526,305061866,305066374
GTEX-O5YV-0626,305066374,305071249
GTEX-O5YV-0726,305071249,305074013
GTEX-O5YV-0826,305074013,305075193
GTEX-O5YV-0926,305075193,305079894
GTEX-O5YV-1026,305079894,305082253
GTEX-O5YV-1126,305082253,305082926
GTEX-O5YV-1226,305082926,305088357
GTEX-O5YV-1326,305088357,305094863
GTEX-O5YV-1426,305094863,305099066
GTEX-O5YV-1526,305099066,305101835
GTEX-O5YV-1626,305101835,305102993
GTEX-O5YV-1726,305102993,305107989
GTEX-O5YV-1826,305107989,305108696
GTEX-O5YV-1926,305108696,305113188
GTEX-O5YV-2026,305113188,305119489
GTEX-O5YV-2126,305119489,305125607
GTEX-O5YV-2226,305125607,305132802
GTEX-O5YW-0126,305132802,305137122
GTEX-O5YW-0326,305137122,305142875
GTEX-O5YW-0426,305142875,305146910
GTEX-O5YW-0526,305146910,305152152
GTEX-O5YW-0826,305152152,305156387
GTEX-O5YW-0926,305156387,305159709
GTEX-O5YW-1426,305159709,305164751
GTEX-O5YW-1526,305164751,305171342
GTEX-O5YW-1826,305171342,305172214
GTEX-O5YW-3026,305172214,305173214
GTEX-OHPJ-0126,305173214,305183801
GTEX-OHPJ-0226,305183801,305187740
GTEX-OHPJ-0326,305187740,305188465
GTEX-OHPJ-0426,305188465,305189764
GTEX-OHPJ-0526,305189764,305194618
GTEX-OHPJ-0626,305194618,305194994
GTEX-OHPJ-0726,305194994,305196599
GTEX-OHPJ-0826,305196599,305197952
GTEX-OHPJ-0926,305197952,305203935
GTEX-OHPJ-1026,305203935,305209685
GTEX-OHPJ-1126,305209685,305214727
GTEX-OHPJ-1226,305214727,305219454
GTEX-OHPJ-1326,305219454,305225001
GTEX-OHPJ-1426,305225001,305228482
GTEX-OHPJ-1526,305228482,305229597
GTEX-OHPJ-1626,305229597,305233620
GTEX-OHPJ-1726,305233620,305237836
GTEX-OHPJ-1826,305237836,305241577
GTEX-OHPJ-1926,305241577,305248817
GTEX-OHPJ-2026,305248817,305252911
GTEX-OHPK-0126,305252911,305256583
GTEX-OHPK-0226,305256583,305257994
GTEX-OHPK-0326,305257994,305269240
GTEX-OHPK-0426,305269240,305273584
GTEX-OHPK-0526,305273584,305286883
GTEX-OHPK-0626,305286883,305291159
GTEX-OHPK-0726,305291159,305293422
GTEX-OHPK-0926,305293422,305294170
GTEX-OHPK-1026,305294170,305296828
GTEX-OHPK-1326,305296828,305299964
GTEX-OHPK-1426,305299964,305315676
GTEX-OHPK-1526,305315676,305335710
GTEX-OHPK-1626,305335710,305342536
GTEX-OHPK-1726,305342536,305343391
GTEX-OHPK-1826,305343391,305344485
GTEX-OHPK-1926,305344485,305351929
GTEX-OHPK-2026,305351929,305362544
GTEX-OHPK-2126,305362544,305374087
GTEX-OHPK-2226,305374087,305381271
GTEX-OHPK-2326,305381271,305383296
GTEX-OHPK-2426,305383296,305391976
GTEX-OHPK-2526,305391976,305403321
GTEX-OHPK-2626,305403321,305413799
GTEX-OHPK-3026,305413799,305415521
GTEX-OHPL-0126,305415521,305418552
GTEX-OHPL-0226,305418552,305421600
GTEX-OHPL-0326,305421600,305425333
GTEX-OHPL-0426,305425333,305430078
GTEX-OHPL-0526,305430078,305436394
GTEX-OHPL-0626,305436394,305439002
GTEX-OHPL-0726,305439002,305444108
GTEX-OHPL-0926,305444108,305444418
GTEX-OHPL-1026,305444418,305445431
GTEX-OHPL-1326,305445431,305448984
GTEX-OHPL-1426,305448984,305453234
GTEX-OHPL-1526,305453234,305461296
GTEX-OHPL-1626,305461296,305463226
GTEX-OHPL-1826,305463226,305463653
GTEX-OHPL-1926,305463653,305469565
GTEX-OHPL-2026,305469565,305472569
GTEX-OHPL-2126,305472569,305476030
GTEX-OHPL-2226,305476030,305480064
GTEX-OHPL-2326,305480064,305481716
GTEX-OHPL-2426,305481716,305486386
GTEX-OHPL-2526,305486386,305493065
GTEX-OHPL-2626,305493065,305496971
GTEX-OHPL-3026,305496971,305498591
GTEX-OHPM-0126,305498591,305503391
GTEX-OHPM-0226,305503391,305504669
GTEX-OHPM-0326,305504669,305508736
GTEX-OHPM-0426,305508736,305513414
GTEX-OHPM-0526,305513414,305517505
GTEX-OHPM-0626,305517505,305522072
GTEX-OHPM-0726,305522072,305527203
GTEX-OHPM-0826,305527203,305531553
GTEX-OHPM-0926,305531553,305531999
GTEX-OHPM-1026,305531999,305532840
GTEX-OHPM-1326,305532840,305537235
GTEX-OHPM-1426,305537235,305538827
GTEX-OHPM-1526,305538827,305544465
GTEX-OHPM-1626,305544465,305549434
GTEX-OHPM-1826,305549434,305551043
GTEX-OHPM-1926,305551043,305555983
GTEX-OHPM-2026,305555983,305559317
GTEX-OHPM-2126,305559317,305565817
GTEX-OHPM-2626,305565817,305571058
GTEX-OHPM-3026,305571058,305572673
GTEX-OHPN-0126,305572673,305576161
GTEX-OHPN-0226,305576161,305578908
GTEX-OHPN-0326,305578908,305582895
GTEX-OHPN-0426,305582895,305583248
GTEX-OHPN-0526,305583248,305589322
GTEX-OHPN-0626,305589322,305594177
GTEX-OHPN-0726,305594177,305600532
GTEX-OHPN-0826,305600532,305604338
GTEX-OHPN-0926,305604338,305609594
GTEX-OHPN-1026,305609594,305613367
GTEX-OHPN-1126,305613367,305617658
GTEX-OHPN-1226,305617658,305622198
GTEX-OHPN-1326,305622198,305623396
GTEX-OHPN-1426,305623396,305628632
GTEX-OHPN-1526,305628632,305633005
GTEX-OHPN-1626,305633005,305638061
GTEX-OHPN-1726,305638061,305638892
GTEX-OHPN-1826,305638892,305643982
GTEX-OHPN-1926,305643982,305646556
GTEX-OHPN-2026,305646556,305650936
GTEX-OHPN-2126,305650936,305658009
GTEX-OHPN-2226,305658009,305660435
GTEX-OHPN-2326,305660435,305661263
GTEX-OHPN-2426,305661263,305664188
GTEX-OHPN-2526,305664188,305666145
GTEX-OHPN-2626,305666145,305667845
GTEX-OHPN-2726,305667845,305671241
GTEX-OHPN-2826,305671241,305671705
GTEX-OHPN-2926,305671705,305672662
GTEX-OHPN-3026,305672662,305675771
GTEX-OIZF-0126,305675771,305680681
GTEX-OIZF-0226,305680681,305681805
GTEX-OIZF-0326,305681805,305686671
GTEX-OIZF-0426,305686671,305691717
GTEX-OIZF-0526,305691717,305697207
GTEX-OIZF-0626,305697207,305702208
GTEX-OIZF-0726,305702208,305709246
GTEX-OIZF-0826,305709246,305712969
GTEX-OIZF-0926,305712969,305715798
GTEX-OIZF-1026,305715798,305717918
GTEX-OIZF-1326,305717918,305722405
GTEX-OIZF-1426,305722405,305727685
GTEX-OIZF-1526,305727685,305733348
GTEX-OIZF-1626,305733348,305737991
GTEX-OIZF-1726,305737991,305743389
GTEX-OIZF-1826,305743389,305746668
GTEX-OIZF-1926,305746668,305755363
GTEX-OIZF-2026,305755363,305760815
GTEX-OIZF-2126,305760815,305766480
GTEX-OIZF-2626,305766480,305770913
GTEX-OIZF-3026,305770913,305772434
GTEX-OIZG-0126,305772434,305775206
GTEX-OIZG-0226,305775206,305778953
GTEX-OIZG-0326,305778953,305778978
GTEX-OIZG-0426,305778978,305781201
GTEX-OIZG-0526,305781201,305783898
GTEX-OIZG-0626,305783898,305784137
GTEX-OIZG-0726,305784137,305789505
GTEX-OIZG-0826,305789505,305790522
GTEX-OIZG-0926,305790522,305794047
GTEX-OIZG-1026,305794047,305796431
GTEX-OIZG-1126,305796431,305798537
GTEX-OIZG-1226,305798537,305798720
GTEX-OIZG-1326,305798720,305799319
GTEX-OIZG-1426,305799319,305800718
GTEX-OIZG-1526,305800718,305801041
GTEX-OIZG-1626,305801041,305805463
GTEX-OIZG-1726,305805463,305808561
GTEX-OIZG-1826,305808561,305815000
GTEX-OIZG-1926,305815000,305816900
GTEX-OIZH-0126,305816900,305821447
GTEX-OIZH-0226,305821447,305822961
GTEX-OIZH-0326,305822961,305827017
GTEX-OIZH-0426,305827017,305831915
GTEX-OIZH-0526,305831915,305836498
GTEX-OIZH-0626,305836498,305838408
GTEX-OIZH-0726,305838408,305844939
GTEX-OIZH-0926,305844939,305848331
GTEX-OIZH-1026,305848331,305849460
GTEX-OIZH-1326,305849460,305850717
GTEX-OIZH-1426,305850717,305854857
GTEX-OIZH-1526,305854857,305861069
GTEX-OIZH-1626,305861069,305864627
GTEX-OIZH-1826,305864627,305868328
GTEX-OIZH-1926,305868328,305876148
GTEX-OIZH-2026,305876148,305879782
GTEX-OIZH-2126,305879782,305883778
GTEX-OIZH-2626,305883778,305889713
GTEX-OIZH-3026,305889713,305890294
GTEX-OIZI-0126,305890294,305894271
GTEX-OIZI-0226,305894271,305896191
GTEX-OIZI-0326,305896191,305901706
GTEX-OIZI-0426,305901706,305902548
GTEX-OIZI-0526,305902548,305902864
GTEX-OIZI-0626,305902864,305906484
GTEX-OIZI-0726,305906484,305909721
GTEX-OIZI-0826,305909721,305910125
GTEX-OIZI-0926,305910125,305913826
GTEX-OIZI-1026,305913826,305918157
GTEX-OIZI-1126,305918157,305922277
GTEX-OIZI-1226,305922277,305922943
GTEX-OIZI-1326,305922943,305930977
GTEX-OIZI-1426,305930977,305935439
GTEX-OIZI-1526,305935439,305935811
GTEX-OIZI-1626,305935811,305942749
GTEX-OIZI-1726,305942749,305948576
GTEX-OIZI-1826,305948576,305954496
GTEX-OIZI-1926,305954496,305961257
GTEX-OOBJ-0126,305961257,305966327
GTEX-OOBJ-0226,305966327,305967754
GTEX-OOBJ-0326,305967754,305973860
GTEX-OOBJ-0426,305973860,305979487
GTEX-OOBJ-0526,305979487,305988153
GTEX-OOBJ-0626,305988153,305992037
GTEX-OOBJ-0726,305992037,305999871
GTEX-OOBJ-0826,305999871,306005442
GTEX-OOBJ-0926,306005442,306008010
GTEX-OOBJ-1026,306008010,306008481
GTEX-OOBJ-1426,306008481,306014733
GTEX-OOBJ-1526,306014733,306021909
GTEX-OOBJ-1626,306021909,306026695
GTEX-OOBJ-1726,306026695,306029417
GTEX-OOBJ-1826,306029417,306032512
GTEX-OOBJ-1926,306032512,306049195
GTEX-OOBJ-2026,306049195,306056248
GTEX-OOBJ-2126,306056248,306064189
GTEX-OOBJ-2626,306064189,306069369
GTEX-OOBJ-3026,306069369,306071990
GTEX-OOBK-0126,306071990,306078601
GTEX-OOBK-0226,306078601,306080240
GTEX-OOBK-0326,306080240,306081155
GTEX-OOBK-0425,306081155,306085571
GTEX-OOBK-0526,306085571,306090636
GTEX-OOBK-0625,306090636,306094061
GTEX-OOBK-0726,306094061,306101440
GTEX-OOBK-0926,306101440,306112327
GTEX-OOBK-1026,306112327,306113094
GTEX-OOBK-1426,306113094,306116903
GTEX-OOBK-1526,306116903,306122463
GTEX-OOBK-1626,306122463,306127285
GTEX-OOBK-1726,306127285,306130320
GTEX-OOBK-1826,306130320,306131168
GTEX-OOBK-1926,306131168,306138017
GTEX-OOBK-2025,306138017,306145260
GTEX-OOBK-2126,306145260,306149657
GTEX-OOBK-2626,306149657,306156510
GTEX-OOBK-3025,306156510,306164370
GTEX-OXRK-0126,306164370,306165334
GTEX-OXRK-0226,306165334,306171146
GTEX-OXRK-0326,306171146,306172239
GTEX-OXRK-0426,306172239,306173103
GTEX-OXRK-0526,306173103,306173476
GTEX-OXRK-0626,306173476,306177948
GTEX-OXRK-0726,306177948,306178114
GTEX-OXRK-0826,306178114,306181039
GTEX-OXRK-0926,306181039,306184453
GTEX-OXRK-1026,306184453,306187960
GTEX-OXRK-1126,306187960,306193383
GTEX-OXRK-1226,306193383,306198365
GTEX-OXRK-1326,306198365,306200261
GTEX-OXRK-1426,306200261,306206917
GTEX-OXRK-1526,306206917,306207117
GTEX-OXRK-1626,306207117,306211449
GTEX-OXRK-1726,306211449,306214594
GTEX-OXRK-1826,306214594,306219683
GTEX-OXRK-1926,306219683,306225768
GTEX-OXRK-2026,306225768,306233335
GTEX-OXRL-0126,306233335,306238608
GTEX-OXRL-0226,306238608,306239813
GTEX-OXRL-0326,306239813,306245236
GTEX-OXRL-0426,306245236,306250288
GTEX-OXRL-0526,306250288,306255149
GTEX-OXRL-0626,306255149,306258986
GTEX-OXRL-0726,306258986,306267842
GTEX-OXRL-0926,306267842,306273392
GTEX-OXRL-1026,306273392,306274116
GTEX-OXRL-1326,306274116,306276069
GTEX-OXRL-1426,306276069,306281901
GTEX-OXRL-1526,306281901,306287818
GTEX-OXRL-1626,306287818,306293806
GTEX-OXRL-1726,306293806,306295123
GTEX-OXRL-1826,306295123,306297002
GTEX-OXRL-1926,306297002,306298118
GTEX-OXRL-2026,306298118,306305335
GTEX-OXRL-2126,306305335,306311436
GTEX-OXRL-2626,306311436,306315142
GTEX-OXRL-3026,306315142,306315852
GTEX-OXRN-0126,306315852,306319796
GTEX-OXRN-0226,306319796,306321434
GTEX-OXRN-0326,306321434,306327133
GTEX-OXRN-0426,306327133,306327479
GTEX-OXRN-0526,306327479,306332224
GTEX-OXRN-0626,306332224,306336809
GTEX-OXRN-0726,306336809,306343373
GTEX-OXRN-0826,306343373,306343913
GTEX-OXRN-0926,306343913,306349111
GTEX-OXRN-1026,306349111,306352252
GTEX-OXRN-1126,306352252,306355355
GTEX-OXRN-1226,306355355,306356354
GTEX-OXRN-1326,306356354,306358473
GTEX-OXRN-1426,306358473,306359163
GTEX-OXRN-1526,306359163,306362870
GTEX-OXRN-1626,306362870,306367139
GTEX-OXRN-1726,306367139,306372463
GTEX-OXRN-1826,306372463,306376973
GTEX-OXRN-1926,306376973,306383673
GTEX-OXRN-2026,306383673,306386553
GTEX-OXRN-2126,306386553,306392002
GTEX-OXRN-2226,306392002,306397982
GTEX-OXRN-2326,306397982,306402069
GTEX-OXRN-2426,306402069,306403255
GTEX-OXRN-2526,306403255,306404783
GTEX-OXRN-2626,306404783,306407042
GTEX-OXRO-0126,306407042,306410854
GTEX-OXRO-0226,306410854,306411604
GTEX-OXRO-0326,306411604,306417654
GTEX-OXRO-0426,306417654,306419535
GTEX-OXRO-0526,306419535,306425291
GTEX-OXRO-0626,306425291,306430295
GTEX-OXRO-0726,306430295,306433931
GTEX-OXRO-0826,306433931,306445188
GTEX-OXRO-0926,306445188,306452403
GTEX-OXRO-1026,306452403,306454187
GTEX-OXRO-1126,306454187,306459823
GTEX-OXRO-1226,306459823,306467677
GTEX-OXRO-1326,306467677,306471495
GTEX-OXRO-1426,306471495,306475366
GTEX-OXRO-1726,306475366,306481630
GTEX-OXRO-1826,306481630,306484011
GTEX-OXRO-1926,306484011,306485132
GTEX-OXRO-2026,306485132,306492323
GTEX-OXRO-2126,306492323,306497423
GTEX-OXRO-2226,306497423,306504387
GTEX-OXRO-2326,306504387,306508337
GTEX-OXRO-2426,306508337,306511890
GTEX-OXRO-2526,306511890,306521911
GTEX-OXRO-2626,306521911,306528871
GTEX-OXRO-2726,306528871,306536865
GTEX-OXRO-2826,306536865,306543525
GTEX-OXRO-2926,306543525,306552383
GTEX-OXRO-3026,306552383,306558859
GTEX-OXRO-3126,306558859,306562187
GTEX-OXRO-3226,306562187,306562694
GTEX-OXRP-0126,306562694,306565256
GTEX-OXRP-0226,306565256,306565819
GTEX-OXRP-0326,306565819,306569305
GTEX-OXRP-0526,306569305,306573423
GTEX-OXRP-0626,306573423,306578190
GTEX-OXRP-0726,306578190,306578825
GTEX-OXRP-0826,306578825,306582595
GTEX-OXRP-0926,306582595,306584706
GTEX-OXRP-1126,306584706,306588658
GTEX-OXRP-1226,306588658,306588849
GTEX-OXRP-1426,306588849,306590965
GTEX-OXRP-1526,306590965,306595453
GTEX-OXRP-1626,306595453,306596156
GTEX-OXRP-1726,306596156,306597380
GTEX-OXRP-1826,306597380,306598216
GTEX-OXRP-1926,306598216,306602077
GTEX-OXRP-2126,306602077,306603873
GTEX-OXRP-2226,306603873,306605534
GTEX-OXRP-2326,306605534,306605919
GTEX-OXRP-2426,306605919,306606329
GTEX-OXRP-2526,306606329,306607211
GTEX-OXRP-2626,306607211,306612586
GTEX-P44G-0126,306612586,306616619
GTEX-P44G-0226,306616619,306620797
GTEX-P44G-0326,306620797,306622145
GTEX-P44G-0426,306622145,306622354
GTEX-P44G-0526,306622354,306624860
GTEX-P44G-0626,306624860,306628489
GTEX-P44G-0726,306628489,306628935
GTEX-P44G-0826,306628935,306630819
GTEX-P44G-0926,306630819,306633719
GTEX-P44G-1026,306633719,306636526
GTEX-P44G-1126,306636526,306641059
GTEX-P44G-1226,306641059,306644845
GTEX-P44G-1326,306644845,306649209
GTEX-P44G-1426,306649209,306652931
GTEX-P44G-1526,306652931,306656460
GTEX-P44G-1626,306656460,306660179
GTEX-P44G-1726,306660179,306663554
GTEX-P44G-1826,306663554,306667035
GTEX-P44G-1926,306667035,306674375
GTEX-P44G-2026,306674375,306678645
GTEX-P44G-2126,306678645,306682239
GTEX-P44G-2226,306682239,306685413
GTEX-P44G-2326,306685413,306686171
GTEX-P44G-2426,306686171,306687261
GTEX-P44G-2526,306687261,306688432
GTEX-P44G-2626,306688432,306690332
GTEX-P44H-0126,306690332,306692270
GTEX-P44H-0226,306692270,306696582
GTEX-P44H-0326,306696582,306696950
GTEX-P44H-0426,306696950,306700521
GTEX-P44H-0526,306700521,306701340
GTEX-P44H-0626,306701340,306701668
GTEX-P44H-0726,306701668,306705463
GTEX-P44H-0826,306705463,306705597
GTEX-P44H-0926,306705597,306708935
GTEX-P44H-1026,306708935,306711452
GTEX-P44H-1126,306711452,306715226
GTEX-P44H-1226,306715226,306718397
GTEX-P44H-1326,306718397,306721387
GTEX-P44H-1426,306721387,306725840
GTEX-P44H-1526,306725840,306730811
GTEX-P44H-1626,306730811,306734105
GTEX-P44H-1726,306734105,306737789
GTEX-P44H-1826,306737789,306741635
GTEX-P44H-1926,306741635,306742619
GTEX-P44H-2026,306742619,306745383
GTEX-P44H-2126,306745383,306748599
GTEX-P44H-2226,306748599,306752730
GTEX-P44H-2326,306752730,306757545
GTEX-P44H-2426,306757545,306758299
GTEX-P44H-2526,306758299,306760333
GTEX-P44H-2626,306760333,306761905
GTEX-P4PP-0126,306761905,306764677
GTEX-P4PP-0226,306764677,306765948
GTEX-P4PP-0326,306765948,306767896
GTEX-P4PP-0426,306767896,306772968
GTEX-P4PP-0526,306772968,306777704
GTEX-P4PP-0626,306777704,306780527
GTEX-P4PP-0726,306780527,306787748
GTEX-P4PP-0926,306787748,306787921
GTEX-P4PP-1026,306787921,306789323
GTEX-P4PP-1426,306789323,306794425
GTEX-P4PP-1526,306794425,306798443
GTEX-P4PP-1626,306798443,306803009
GTEX-P4PP-1726,306803009,306803285
GTEX-P4PP-1826,306803285,306803485
GTEX-P4PP-1926,306803485,306807283
GTEX-P4PP-2026,306807283,306807676
GTEX-P4PP-2126,306807676,306809452
GTEX-P4PP-2226,306809452,306813172
GTEX-P4PP-2326,306813172,306814417
GTEX-P4PP-2426,306814417,306819015
GTEX-P4PP-2526,306819015,306822462
GTEX-P4PP-2626,306822462,306825920
GTEX-P4PP-3026,306825920,306826333
GTEX-P4PP-3126,306826333,306826964
GTEX-P4PQ-0126,306826964,306837771
GTEX-P4PQ-0226,306837771,306841044
GTEX-P4PQ-0326,306841044,306848849
GTEX-P4PQ-0426,306848849,306855571
GTEX-P4PQ-0526,306855571,306864886
GTEX-P4PQ-0626,306864886,306868524
GTEX-P4PQ-0726,306868524,306876259
GTEX-P4PQ-0926,306876259,306883638
GTEX-P4PQ-1026,306883638,306885666
GTEX-P4PQ-1426,306885666,306891571
GTEX-P4PQ-1526,306891571,306905533
GTEX-P4PQ-1626,306905533,306917248
GTEX-P4PQ-1726,306917248,306918920
GTEX-P4PQ-1826,306918920,306919314
GTEX-P4PQ-1926,306919314,306934005
GTEX-P4PQ-2026,306934005,306942758
GTEX-P4PQ-2126,306942758,306948958
GTEX-P4PQ-2626,306948958,306958521
GTEX-P4PQ-3026,306958521,306959618
GTEX-P4QR-0126,306959618,306960478
GTEX-P4QR-0226,306960478,306965936
GTEX-P4QR-0326,306965936,306973060
GTEX-P4QR-0426,306973060,306976321
GTEX-P4QR-0526,306976321,306976990
GTEX-P4QR-0626,306976990,306979380
GTEX-P4QR-0726,306979380,306988862
GTEX-P4QR-0826,306988862,306996332
GTEX-P4QR-0926,306996332,307006215
GTEX-P4QR-1026,307006215,307015066
GTEX-P4QR-1126,307015066,307023129
GTEX-P4QR-1226,307023129,307030509
GTEX-P4QR-1326,307030509,307031162
GTEX-P4QR-1426,307031162,307038223
GTEX-P4QR-1526,307038223,307044382
GTEX-P4QR-1626,307044382,307053665
GTEX-P4QR-1726,307053665,307062559
GTEX-P4QR-1826,307062559,307072630
GTEX-P4QR-1926,307072630,307079616
GTEX-P4QR-2026,307079616,307089347
GTEX-P4QR-2126,307089347,307093479
GTEX-P4QR-2226,307093479,307100420
GTEX-P4QR-2326,307100420,307113339
GTEX-P4QR-2426,307113339,307122272
GTEX-P4QS-0126,307122272,307127513
GTEX-P4QS-0226,307127513,307128778
GTEX-P4QS-0326,307128778,307136601
GTEX-P4QS-0426,307136601,307141747
GTEX-P4QS-0526,307141747,307149803
GTEX-P4QS-0626,307149803,307154494
GTEX-P4QS-0726,307154494,307164990
GTEX-P4QS-0926,307164990,307167522
GTEX-P4QS-1026,307167522,307168085
GTEX-P4QS-1126,307168085,307177534
GTEX-P4QS-1226,307177534,307183701
GTEX-P4QS-1326,307183701,307190810
GTEX-P4QS-1426,307190810,307200667
GTEX-P4QS-1526,307200667,307211079
GTEX-P4QS-1626,307211079,307219256
GTEX-P4QS-1726,307219256,307219517
GTEX-P4QS-1826,307219517,307221507
GTEX-P4QS-1926,307221507,307233474
GTEX-P4QS-2026,307233474,307244283
GTEX-P4QS-2126,307244283,307252930
GTEX-P4QS-2626,307252930,307259546
GTEX-P4QS-3026,307259546,307260898
GTEX-P4QT-0126,307260898,307266741
GTEX-P4QT-0226,307266741,307268158
GTEX-P4QT-0526,307268158,307272838
GTEX-P4QT-0626,307272838,307277484
GTEX-P4QT-0726,307277484,307295342
GTEX-P4QT-0926,307295342,307296464
GTEX-P4QT-1026,307296464,307296982
GTEX-P4QT-1326,307296982,307302619
GTEX-P4QT-1426,307302619,307309659
GTEX-P4QT-1526,307309659,307320276
GTEX-P4QT-1626,307320276,307324983
GTEX-P4QT-1726,307324983,307325359
GTEX-P4QT-1826,307325359,307325841
GTEX-P4QT-1926,307325841,307342732
GTEX-P4QT-2026,307342732,307351909
GTEX-P4QT-2126,307351909,307357512
GTEX-P4QT-2226,307357512,307363038
GTEX-P4QT-2326,307363038,307363831
GTEX-P4QT-2426,307363831,307367497
GTEX-P4QT-2526,307367497,307385180
GTEX-P4QT-2626,307385180,307393323
GTEX-P78B-0126,307393323,307400473
GTEX-P78B-0226,307400473,307401616
GTEX-P78B-0326,307401616,307402226
GTEX-P78B-0426,307402226,307409625
GTEX-P78B-0526,307409625,307416147
GTEX-P78B-0626,307416147,307418181
GTEX-P78B-0726,307418181,307418641
GTEX-P78B-0826,307418641,307423568
GTEX-P78B-0926,307423568,307431359
GTEX-P78B-1026,307431359,307437038
GTEX-P78B-1126,307437038,307445390
GTEX-P78B-1226,307445390,307450743
GTEX-P78B-1326,307450743,307453170
GTEX-P78B-1426,307453170,307455303
GTEX-P78B-1526,307455303,307457774
GTEX-P78B-1626,307457774,307465162
GTEX-P78B-1726,307465162,307472868
GTEX-P78B-1826,307472868,307481024
GTEX-P78B-1926,307481024,307486933
GTEX-P78B-2026,307486933,307488263
GTEX-P78B-2126,307488263,307494800
GTEX-P78B-2226,307494800,307504266
GTEX-P78B-2326,307504266,307508986
GTEX-P78B-2426,307508986,307511632
GTEX-P78B-2526,307511632,307513941
GTEX-PLZ4-0126,307513941,307520293
GTEX-PLZ4-0226,307520293,307524726
GTEX-PLZ4-0326,307524726,307527938
GTEX-PLZ4-0426,307527938,307536207
GTEX-PLZ4-0526,307536207,307536879
GTEX-PLZ4-0626,307536879,307542226
GTEX-PLZ4-0726,307542226,307550144
GTEX-PLZ4-0826,307550144,307550881
GTEX-PLZ4-0926,307550881,307556259
GTEX-PLZ4-1026,307556259,307563554
GTEX-PLZ4-1126,307563554,307564922
GTEX-PLZ4-1226,307564922,307572849
GTEX-PLZ4-1326,307572849,307573774
GTEX-PLZ4-1426,307573774,307582534
GTEX-PLZ4-1526,307582534,307597408
GTEX-PLZ4-1626,307597408,307601339
GTEX-PLZ4-1726,307601339,307603664
GTEX-PLZ4-1826,307603664,307614445
GTEX-PLZ4-1926,307614445,307626737
GTEX-PLZ4-2026,307626737,307637714
GTEX-PLZ4-2126,307637714,307642293
GTEX-PLZ4-2226,307642293,307646499
GTEX-PLZ4-2326,307646499,307648251
GTEX-PLZ4-2426,307648251,307652680
GTEX-PLZ4-2526,307652680,307662716
GTEX-PLZ4-2626,307662716,307667581
GTEX-PLZ4-2726,307667581,307674425
GTEX-PLZ4-2826,307674425,307677613
GTEX-PLZ5-0226,307677613,307681164
GTEX-PLZ5-0326,307681164,307684729
GTEX-PLZ5-0426,307684729,307692366
GTEX-PLZ5-0526,307692366,307692946
GTEX-PLZ5-0626,307692946,307701622
GTEX-PLZ5-0726,307701622,307704868
GTEX-PLZ5-0826,307704868,307718092
GTEX-PLZ5-0926,307718092,307720157
GTEX-PLZ5-1026,307720157,307720697
GTEX-PLZ5-1126,307720697,307726616
GTEX-PLZ5-1226,307726616,307743282
GTEX-PLZ5-1326,307743282,307755885
GTEX-PLZ5-1426,307755885,307760638
GTEX-PLZ5-1526,307760638,307770334
GTEX-PLZ5-1626,307770334,307770746
GTEX-PLZ5-1726,307770746,307778472
GTEX-PLZ5-1826,307778472,307782552
GTEX-PLZ5-1926,307782552,307782940
GTEX-PLZ5-2026,307782940,307791589
GTEX-PLZ6-0126,307791589,307800944
GTEX-PLZ6-0226,307800944,307804071
GTEX-PLZ6-0326,307804071,307811399
GTEX-PLZ6-0426,307811399,307818577
GTEX-PLZ6-0526,307818577,307824602
GTEX-PLZ6-0626,307824602,307835475
